person_id,movie_id,movie_role
1048231,1308779,actor
1365136,1308779,actor
1365137,1308779,actor
1365138,1308779,actor
1078237,1308779,actor
1102885,1308779,actor
1116537,1308779,actor
1365139,1308779,actor
1365140,1308779,actor
1365141,1308779,actor
1365142,1308779,actor
1338811,1308779,actor
1365143,1308779,actor
1365144,1308779,actor
1484577,1308779,actor
1365130,1308779,actor
1054883,1308779,actor
1071723,1308779,actor
1036624,1308779,actor
1079190,1308779,actor
1088961,1308779,actor
1163362,1308779,actor
1188859,1308779,actor
1365114,1308779,actor
1143592,1308779,actor
1138372,1308779,actor
1099038,1308779,actor
1101378,1308779,actor
1126767,1308779,actor
1135697,1308779,actor
1053584,3011308,actor
1031800,3011308,actor
1013784,3011308,actor
1013803,3011308,actor
1004639,3011308,actor
1009477,3011308,actor
1143398,3011308,actor
1031924,3011308,actor
1350571,3011308,actor
1361507,3011308,actor
1338021,3011308,actor
1166280,3011308,actor
1208623,3011308,actor
1361508,3011308,actor
1257381,3011308,actor
1129993,3011308,actor
1237787,3011308,actor
1243284,3011308,actor
1353982,30257175,actor
1304507,30257175,actor
1428889,30257175,actor
1027247,30257175,actor
1504208,30257175,actor
1352662,30257175,actor
1504207,30257175,actor
1504206,30257175,actor
1422868,30257175,actor
1504205,30257175,actor
1044899,1301168,actor
1022664,1301168,actor
1041014,1301168,actor
1077991,1301168,actor
1274507,1301168,actor
1037023,1301168,actor
1330871,1301168,actor
1369785,1301168,actor
1275264,1301168,actor
1369786,1301168,actor
1352987,1301168,actor
1287050,1301168,actor
1301695,1301168,actor
1314525,1301168,actor
1317858,1301168,actor
1390092,1301168,actor
1390093,1301168,actor
1301370,1301168,actor
1322676,1301168,actor
1315892,1301168,actor
1390094,1301168,actor
1352812,1301168,actor
1367948,1301168,actor
1390096,1301168,actor
1369787,1301168,actor
1369788,1301168,actor
1390097,1301168,actor
1390098,1301168,actor
1390099,1301168,actor
1322802,1301168,actor
1390101,1301168,actor
1420576,1301168,actor
1275163,1301168,actor
1433961,1301168,actor
1495062,1301168,actor
1041020,4286017,actor
1031239,4286017,actor
1000036,4286017,actor
1010486,4286017,actor
1049714,4286017,actor
1009388,4286017,actor
1000166,4286017,actor
1044996,4286017,actor
1222722,4286017,actor
1225669,4286017,actor
1032083,4286017,actor
1044707,4286017,actor
1010610,4286017,actor
1318827,4286017,actor
1339501,4286017,actor
1063472,4286017,actor
1353541,4286017,actor
1016752,4286017,actor
1396102,4286017,actor
1286579,4286017,actor
1283326,4286017,actor
1368128,4286017,actor
1326337,4286017,actor
1150828,4286017,actor
1344847,4286017,actor
1236504,4286017,actor
1213976,4286017,actor
1041015,4286017,actor
1392761,4286017,actor
1025174,4286017,actor
1225681,4286017,actor
1404308,4286017,actor
1329520,4286017,actor
1340553,4286017,actor
1249036,4286017,actor
1451437,4286017,actor
1025154,1306809,actor
1025174,1306809,actor
1314721,1306809,actor
1044914,1306809,actor
1017920,1306809,actor
1017916,1306809,actor
1022795,1306809,actor
1094753,1306809,actor
1061081,1306809,actor
1343492,1306809,actor
1061757,1306809,actor
1324699,1306809,actor
1124042,1306809,actor
1343491,1306809,actor
1212019,1306809,actor
1343490,1306809,actor
1016671,1300992,actor
1006983,1300992,actor
1054436,1300992,actor
1103097,1300992,actor
1160597,1300992,actor
1341873,1300992,actor
1138314,1300992,actor
1158562,1300992,actor
1168139,1300992,actor
1301247,1300992,actor
1027158,1300992,actor
1041216,1300992,actor
1033037,1300992,actor
1133195,1300992,actor
1129299,1300992,actor
1082176,1300992,actor
1073861,1300992,actor
1068706,1300992,actor
1001297,1300992,actor
1036882,1300992,actor
1010626,1300992,actor
1082771,1300992,actor
1085430,1300992,actor
1128352,1300992,actor
1116349,1300992,actor
1085932,1300992,actor
1106593,1300992,actor
1102672,1300992,actor
1100422,1300992,actor
1097178,1300992,actor
1054410,1966182,actor
1049612,1966182,actor
1022639,1966182,actor
1313404,1966182,actor
1323191,1966182,actor
1013997,1966182,actor
1131925,1966182,actor
1018162,1966182,actor
1040994,1966182,actor
1054441,1966182,actor
1002708,1966182,actor
1118664,1966182,actor
1054467,1966182,actor
1054395,1966182,actor
1049594,1966182,actor
1018975,1966182,actor
1009405,1966182,actor
1317670,1966182,actor
1064898,1966182,actor
1009383,1966182,actor
1341026,1966182,actor
1334341,1966182,actor
1325972,1966182,actor
1320165,1966182,actor
1027900,1966182,actor
1325970,1966182,actor
1325971,1966182,actor
1325969,1966182,actor
1325968,1966182,actor
1285902,1966182,actor
1288618,1966182,actor
1004926,1966182,actor
1434680,1966182,actor
1327064,1966182,actor
1327025,1966182,actor
1445225,1966182,actor
1155436,1966182,actor
1349041,1966182,actor
1320628,1966182,actor
1049612,2973079,actor
1054410,2973079,actor
1022639,2973079,actor
1021963,2973079,actor
1018975,2973079,actor
1276136,2973079,actor
1009405,2973079,actor
1313404,2973079,actor
1013997,2973079,actor
1036414,2973079,actor
1054441,2973079,actor
1049594,2973079,actor
1054467,2973079,actor
1040994,2973079,actor
1008069,2973079,actor
1064898,2973079,actor
1018162,2973079,actor
1131925,2973079,actor
1323191,2973079,actor
1049500,2973079,actor
1027504,2973079,actor
1040524,2973079,actor
1054395,2973079,actor
1009383,2973079,actor
1013998,2973079,actor
1394824,2973079,actor
1118664,2973079,actor
1325972,2973079,actor
1336580,2973079,actor
1336579,2973079,actor
1320165,2973079,actor
1325970,2973079,actor
1027900,2973079,actor
1325971,2973079,actor
1325969,2973079,actor
1285902,2973079,actor
1325968,2973079,actor
1288618,2973079,actor
1347690,2973079,actor
1347691,2973079,actor
1394117,2973079,actor
1027425,2973079,actor
1434680,2973079,actor
1341530,2973079,actor
1485895,2973079,actor
1481819,2973079,actor
1320628,2973079,actor
1362758,2973079,actor
1294211,2973079,actor
1185516,2973079,actor
1006958,3168089,actor
1000010,3168089,actor
1009260,3168089,actor
1022616,3168089,actor
1022562,3168089,actor
1036341,3168089,actor
1340358,3168089,actor
1000182,3168089,actor
1312973,3168089,actor
1032360,3168089,actor
1229502,3168089,actor
1235113,3168089,actor
1022645,3168089,actor
1013849,3168089,actor
1196851,3168089,actor
1027179,3168089,actor
1013762,3168089,actor
1031923,3168089,actor
1045054,3168089,actor
1363771,3168089,actor
1048193,3168089,actor
1041223,3168089,actor
1013812,3168089,actor
1032531,3168089,actor
1028402,3168089,actor
1366876,3168089,actor
1351058,3168089,actor
1025225,3168089,actor
1025253,3168089,actor
1291751,3168089,actor
1316640,3168089,actor
1171477,3168089,actor
1012548,3168089,actor
1122696,3168089,actor
1315815,3168089,actor
1223388,3168089,actor
1004599,3168089,actor
1040563,3168089,actor
1007000,3168089,actor
1032255,3168089,actor
1036415,3168089,actor
1054864,3168089,actor
1374879,3168089,actor
1242769,3168089,actor
1354215,3168089,actor
1419526,3168089,actor
1346147,3168089,actor
1279952,3168089,actor
1232609,3168089,actor
1268132,3168089,actor
1226111,3168089,actor
1010508,3168089,actor
1191255,3168089,actor
1412333,3168089,actor
1428546,3168089,actor
1055696,3168089,actor
1040527,3168089,actor
1310160,3168089,actor
1430083,3168089,actor
1274825,24875534,actor
1274722,24875534,actor
1327959,24875534,actor
1314629,24875534,actor
1315282,24875534,actor
1320081,24875534,actor
1321931,24875534,actor
1313513,24875534,actor
1345607,24875534,actor
1330382,24875534,actor
1345605,24875534,actor
1345606,24875534,actor
1321825,24875534,actor
1439281,24875534,actor
1053573,1291822,actor
1013866,1291822,actor
1047979,1291822,actor
1006989,1291822,actor
1109510,1291822,actor
1328813,1291822,actor
1125180,1291822,actor
1131482,1291822,actor
1001586,1291822,actor
1341002,1291822,actor
1297274,1291822,actor
1072486,1291822,actor
1082999,1291822,actor
1102991,1291822,actor
1025182,1291822,actor
1055549,1294638,actor
1168883,1294638,actor
1036671,1294638,actor
1054525,1294638,actor
1027864,1294638,actor
1318216,1294638,actor
1027208,1294638,actor
1121868,1294638,actor
1005339,1294638,actor
1369135,27019527,actor
1378110,27019527,actor
1011398,27019527,actor
1274576,27019527,actor
1313992,27019527,actor
1365460,27019527,actor
1322486,27019527,actor
1321589,27019527,actor
1384556,27019527,actor
1358964,27019527,actor
1040511,30211998,actor
1000024,30211998,actor
1003493,30211998,actor
1392013,30211998,actor
1036721,30211998,actor
1342766,30211998,actor
1217150,30211998,actor
1084255,30211998,actor
1346199,30211998,actor
1430218,30211998,actor
1291072,30211998,actor
1260279,30211998,actor
1414360,30211998,actor
1348269,30211998,actor
1430219,30211998,actor
1395936,30211998,actor
1019133,30211998,actor
1045007,30211998,actor
1023168,30211998,actor
1235418,30211998,actor
1430220,30211998,actor
1357923,30211998,actor
1348310,30211998,actor
1434953,30211998,actor
1336562,30211998,actor
1343166,30211998,actor
1388523,30211998,actor
1416208,30211998,actor
1437028,30211998,actor
1434948,30211998,actor
1279968,30211998,actor
1289684,30211998,actor
1325268,30211998,actor
1027483,30211998,actor
1368833,30211998,actor
1284812,30211998,actor
1356461,30211998,actor
1434456,30211998,actor
1394068,30211998,actor
1025148,30211998,actor
1336754,30211998,actor
1447003,30211998,actor
1036888,27024959,actor
1049596,27024959,actor
1060370,27024959,actor
1101813,27024959,actor
1389156,27024959,actor
1358162,27024959,actor
1384669,27024959,actor
1393922,27024959,actor
1039021,27024959,actor
1497512,27024959,actor
1036923,2149806,actor
1098533,2149806,actor
1037053,2149806,actor
1025510,2149806,actor
1012794,2149806,actor
1048388,2149806,actor
1010294,2149806,actor
1315810,2149806,actor
1154598,2149806,actor
1010115,2149806,actor
1042935,2149806,actor
1382991,2149806,actor
1420730,2149806,actor
1485945,2149806,actor
1485946,2149806,actor
1485947,2149806,actor
1485948,2149806,actor
1485949,2149806,actor
1054410,11606328,actor
1049612,11606328,actor
1022639,11606328,actor
1009405,11606328,actor
1008069,11606328,actor
1021963,11606328,actor
1018975,11606328,actor
1276136,11606328,actor
1049500,11606328,actor
1313404,11606328,actor
1013997,11606328,actor
1336580,11606328,actor
1064898,11606328,actor
1325970,11606328,actor
1325972,11606328,actor
1325969,11606328,actor
1336579,11606328,actor
1325971,11606328,actor
1285902,11606328,actor
1325968,11606328,actor
1288618,11606328,actor
1118664,11606328,actor
1323191,11606328,actor
1131925,11606328,actor
1027504,11606328,actor
1018162,11606328,actor
1347690,11606328,actor
1347691,11606328,actor
1485895,11606328,actor
1485876,11606328,actor
1320628,11606328,actor
1317670,11606328,actor
1054395,11606328,actor
1341530,11606328,actor
1362758,11606328,actor
1294211,11606328,actor
1155436,11606328,actor
1310183,11606328,actor
1341026,11606328,actor
1054467,11606328,actor
1327063,11606328,actor
1040994,11606328,actor
1040524,11606328,actor
1048168,11606328,actor
1081894,11606328,actor
1240867,11606328,actor
1003324,11606328,actor
1125247,11606328,actor
1054441,11606328,actor
1476508,1293318,actor
1476509,1293318,actor
1476510,1293318,actor
1476511,1293318,actor
1348117,25983044,actor
1047958,25983044,actor
1012533,25983044,actor
1041020,25983044,actor
1316450,25983044,actor
1344998,25983044,actor
1022595,25983044,actor
1049514,25983044,actor
1328012,25983044,actor
1364652,25983044,actor
1341260,25983044,actor
1342556,25983044,actor
1268960,25983044,actor
1357909,25983044,actor
1364653,25983044,actor
1125327,25983044,actor
1390151,25983044,actor
1390152,25983044,actor
1390153,25983044,actor
1048166,25983044,actor
1366444,25983044,actor
1368099,25983044,actor
1230212,25983044,actor
1460405,25983044,actor
1463955,25983044,actor
1477705,25983044,actor
1479142,25983044,actor
1185323,25983044,actor
1009509,25983044,actor
1352714,25983044,actor
1054450,26871906,actor
1025229,26871906,actor
1027140,26871906,actor
1337106,26871906,actor
1360285,26871906,actor
1382868,26871906,actor
1440741,26871906,actor
1440742,26871906,actor
1420367,26871906,actor
1249341,26871906,actor
1440743,26871906,actor
1440744,26871906,actor
1345943,26871906,actor
1440745,26871906,actor
1379300,26871906,actor
1337763,26871906,actor
1261651,26871906,actor
1336826,26871906,actor
1354463,26871906,actor
1396332,26871906,actor
1387262,26871906,actor
1027315,26871906,actor
1249843,26871906,actor
1349161,26871906,actor
1392747,26871906,actor
1162525,26871906,actor
1200613,26871906,actor
1050389,26871906,actor
1416568,26871906,actor
1049595,26871906,actor
1036300,3006772,actor
1319331,3006772,actor
1319332,3006772,actor
1326584,3006772,actor
1152796,3006772,actor
1319333,3006772,actor
1342796,3006772,actor
1325970,3006772,actor
1342712,3006772,actor
1337167,3006772,actor
1375628,3006772,actor
1375626,3006772,actor
1375624,3006772,actor
1375627,3006772,actor
1375629,3006772,actor
1341922,3006772,actor
1375625,3006772,actor
1375630,3006772,actor
1375631,3006772,actor
1342713,3006772,actor
1375632,3006772,actor
1375633,3006772,actor
1375634,3006772,actor
1375635,3006772,actor
1348974,3006772,actor
1331344,3006772,actor
1342800,3006772,actor
1086305,3006772,actor
1341002,3006772,actor
1342799,3006772,actor
1342798,3006772,actor
1342797,3006772,actor
1342795,3006772,actor
1342794,3006772,actor
1085455,26419637,actor
1040796,26419637,actor
1199249,26419637,actor
1288114,26419637,actor
1353922,26419637,actor
1353923,26419637,actor
1353924,26419637,actor
1353925,26419637,actor
1353926,26419637,actor
1368139,26419637,actor
1354775,27172891,actor
1322072,27172891,actor
1360248,27172891,actor
1331422,27172891,actor
1355497,27172891,actor
1315102,27172891,actor
1275979,27172891,actor
1341795,27172891,actor
1361619,27172891,actor
1372916,27172891,actor
1318178,27172891,actor
1509512,27172891,actor
1054450,1300374,actor
1027810,1300374,actor
1036346,1300374,actor
1049523,1300374,actor
1006992,1300374,actor
1049692,1300374,actor
1056126,1300374,actor
1018015,1300374,actor
1047972,1300374,actor
1000075,1300374,actor
1087302,1300374,actor
1013791,1300374,actor
1010582,1300374,actor
1093941,1300374,actor
1279260,1300374,actor
1031848,1300374,actor
1000095,1300374,actor
1332256,1300374,actor
1019143,1300374,actor
1343305,1300374,actor
1115045,1300374,actor
1111032,1300374,actor
1172109,1300374,actor
1157758,1300374,actor
1103493,1300374,actor
1101562,1300374,actor
1206233,1300374,actor
1011837,1300374,actor
1089914,1300374,actor
1183789,1300374,actor
1161381,1300374,actor
1156287,1300374,actor
1148444,1300374,actor
1110955,1300374,actor
1109395,1300374,actor
1318218,1428581,actor
1322554,1428581,actor
1326252,1428581,actor
1326291,1428581,actor
1380734,1428581,actor
1331562,1428581,actor
1417706,1428581,actor
1391476,1428581,actor
1415209,1428581,actor
1326253,1428581,actor
1318246,1428581,actor
1318217,1428581,actor
1417707,1428581,actor
1417708,1428581,actor
1318216,1428581,actor
1331873,1428581,actor
1326251,1428581,actor
1348621,1428581,actor
1417711,1428581,actor
1331561,1428581,actor
1330932,1428581,actor
1384135,1428581,actor
1320013,1428581,actor
1325717,1428581,actor
1341237,1428581,actor
1321913,1428581,actor
1076665,1307106,actor
1041510,1307106,actor
1002862,1307106,actor
1050076,1307106,actor
1037098,1307106,actor
1036905,1307106,actor
1032540,1307106,actor
1012751,1307106,actor
1122837,1307106,actor
1016847,1307106,actor
1274268,1307106,actor
1313660,1307106,actor
1312822,1307106,actor
1293124,1307106,actor
1301185,1307106,actor
1313007,1307106,actor
1341852,1307106,actor
1379870,1307106,actor
1275282,1307106,actor
1472184,1307106,actor
1280418,1307106,actor
1325369,1307106,actor
1316980,1307106,actor
1419931,1307106,actor
1390727,1307106,actor
1359506,1307106,actor
1475283,1307106,actor
1359040,1307106,actor
1359062,1307106,actor
1419080,1307106,actor
1474528,1307106,actor
1361254,1307106,actor
1361263,1307106,actor
1018569,1307106,actor
1005235,1307106,actor
1380448,1307106,actor
1317117,1307106,actor
1369777,1307106,actor
1275607,1307106,actor
1289306,1307106,actor
1321961,1307106,actor
1433957,1307106,actor
1394346,1307106,actor
1417434,1307106,actor
1482655,1307106,actor
1497475,1307106,actor
1484866,1307106,actor
1512500,1307106,actor
1049493,1293088,actor
1004598,1293088,actor
1049654,1293088,actor
1031901,1293088,actor
1067168,1293088,actor
1031193,1293088,actor
1092662,1293088,actor
1014102,1293088,actor
1065306,1293088,actor
1162887,1293088,actor
1041130,1293088,actor
1049842,1293088,actor
1125101,1293088,actor
1292178,1293088,actor
1071689,1293088,actor
1367326,1293088,actor
1027160,1293088,actor
1126665,1293088,actor
1367325,1293088,actor
1083798,1293088,actor
1083508,1293088,actor
1095117,1293088,actor
1154784,1293088,actor
1065839,1293088,actor
1084977,1293088,actor
1063260,1293088,actor
1365965,1293088,actor
1162242,1293088,actor
1000111,1293088,actor
1365918,1293088,actor
1068149,1293088,actor
1133162,1293088,actor
1048220,1293088,actor
1076684,1293088,actor
